Geo Point;Geo Shape;objectid;shape_leng;insee;nomcom;numdep;fusioinsee;nomcomto;st_areasha;st_lengths
48.6073931366,2.62398597049;"{""coordinates"": [[[2.600792369669901, 48.59015681221123], [2.596397775088799, 48.5938390891075], [2.58648426238363, 48.60251254365481], [2.598136762050963, 48.61639612021641], [2.613022761231556, 48.61774972239462], [2.629400688095476, 48.62502490691249], [2.637198869013361, 48.62361869260864], [2.656748437259034, 48.61984471623974], [2.663498085205198, 48.61458382621019], [2.653471232936348, 48.614824926234704], [2.653151914941414, 48.60159202829204], [2.644717477400378, 48.59337243575576], [2.616541425707574, 48.59485918952246], [2.600792369669901, 48.59015681221123]]], ""type"": ""Polygon""}";438;15597.5726633;77384;Réau;77;;Réau;13552210.0;15597.572663257271
48.5176600254,2.55002787016;"{""coordinates"": [[[2.550923298310014, 48.509071722194335], [2.546567072228198, 48.51026064376563], [2.539408219794349, 48.50679663775064], [2.528084841983073, 48.511915918439186], [2.527704725816481, 48.515036014037584], [2.545133468914293, 48.52101432680225], [2.547583624090259, 48.52740176499153], [2.556744169008965, 48.53000009250989], [2.569598404254559, 48.51999893494819], [2.569422533414726, 48.51667880358766], [2.567117796298096, 48.51373775414008], [2.557229742745706, 48.514196104667235], [2.550923298310014, 48.509071722194335]]], ""type"": ""Polygon""}";463;8945.953834369999;77378;Pringy;77;;Pringy;4053544.5;8945.953834371478
49.0705440359,2.8176701421;"{""coordinates"": [[[2.786975268422118, 49.04793799049387], [2.785061929536181, 49.05082089486395], [2.775686451213009, 49.05191871492978], [2.774018319598254, 49.05486483243618], [2.779756899140801, 49.05983883070009], [2.806404926083621, 49.068525545974026], [2.800611663215222, 49.08755081328697], [2.791730402174471, 49.090143227703024], [2.809254131503962, 49.09753612661201], [2.82567164801551, 49.085153122210414], [2.835205990489026, 49.082999663684575], [2.84494647690246, 49.08488281466448], [2.856075657338497, 49.07003392647188], [2.857407422617069, 49.06348074064254], [2.83692723800114, 49.06233974710243], [2.821153884292031, 49.053514584264185], [2.80534961400675, 49.05436220133779], [2.786975268422118, 49.04793799049387]]], ""type"": ""Polygon""}";472;20229.9699188;77344;Oissery;77;;Oissery;15058993.0;20229.969918800434
48.3569089853,2.40696147299;"{""coordinates"": [[[2.433827158573358, 48.33453952581446], [2.419993956030375, 48.33715377412965], [2.401296776333075, 48.333020940021285], [2.39237152446175, 48.335872616428894], [2.385364207080835, 48.34774884788387], [2.383011232645623, 48.35848827139812], [2.386682851835511, 48.381692821258284], [2.408140164853831, 48.386849202339384], [2.409810589096114, 48.374009821650986], [2.427873892841397, 48.36331991995491], [2.429832228504419, 48.36201578311774], [2.441143247987805, 48.35720223577209], [2.43034034066181, 48.34750582406706], [2.433827158573358, 48.33453952581446]]], ""type"": ""Polygon""}";478;17393.391817900003;91121;Buno-Bonnevaux;91;;Buno-Bonnevaux;15951515.5;17393.391817867472
48.3445385787,2.89832891808;"{""coordinates"": [[[2.915404551007752, 48.336735390409224], [2.896935871837184, 48.32730981816156], [2.868451761184563, 48.33384047758507], [2.877032866341264, 48.33994969561264], [2.87093625257152, 48.34416280792519], [2.870780484644704, 48.347140641345156], [2.879157307890434, 48.34921878627374], [2.877699954212656, 48.35486737202396], [2.887622209020773, 48.354607291415135], [2.89136215823368, 48.36077365971388], [2.901297693617483, 48.36118721235902], [2.916241887875354, 48.353263448808804], [2.925146353856459, 48.356454318999255], [2.932306502021818, 48.35216709446733], [2.915404551007752, 48.336735390409224]]], ""type"": ""Polygon""}";483;14380.072713700001;77516;Ville-Saint-Jacques;77;;Ville-Saint-Jacques;10413505.0;14380.072713678941
49.0279919911,1.75448471704;"{""coordinates"": [[[1.755444721823971, 49.00603122751265], [1.73003533788051, 49.01542362185178], [1.735637866897225, 49.04868453829239], [1.75117684317737, 49.04822659716713], [1.762940927905428, 49.0425480157988], [1.772786313770358, 49.04212743953259], [1.785220493733161, 49.03103087254118], [1.767907563482743, 49.01138477467182], [1.755444721823971, 49.00603122751265]]], ""type"": ""Polygon""}";490;13926.4597502;78246;Fontenay-Saint-Père;78;;Fontenay-Saint-Père;12930640.0;13926.459750224203
48.6815226941,2.56238031249;"{""coordinates"": [[[2.584074003883712, 48.677153835112456], [2.574614089001805, 48.676301938369356], [2.565342405386191, 48.669180607421005], [2.55723074880625, 48.6728925950115], [2.547570591355319, 48.67177695195624], [2.541233860568675, 48.68043269567251], [2.543107275178427, 48.68677217021793], [2.548997228878015, 48.68902527117824], [2.571646658999661, 48.69202303722502], [2.580375775134844, 48.68948160115289], [2.584074003883712, 48.677153835112456]]], ""type"": ""Polygon""}";505;9284.177813299999;91631;Varennes-Jarcy;91;;Varennes-Jarcy;5463167.0;9284.177813286362
48.8259586165,2.54520483293;"{""coordinates"": [[[2.557409057305268, 48.81870767633058], [2.53724620384092, 48.81790285699675], [2.528268585936217, 48.82121341966523], [2.525040142393285, 48.827253354599925], [2.532257759855077, 48.83048351954937], [2.536654487575239, 48.83851387979082], [2.56866574902135, 48.82441479634646], [2.568498586779143, 48.818280539643006], [2.561850915174458, 48.82170992371638], [2.557630542574145, 48.82149652553947], [2.557409057305268, 48.81870767633058]]], ""type"": ""Polygon""}";509;9287.738541879999;94079;Villiers-sur-Marne;94;;Villiers-sur-Marne;4181842.5;9287.73854189269
48.2852061062,2.96998252338;"{""coordinates"": [[[2.990107136247452, 48.27333462060863], [2.958995884321811, 48.26113632724636], [2.946507825850627, 48.271289513113246], [2.946103188997511, 48.28477646493333], [2.953995519063628, 48.29337226620209], [2.968150951067313, 48.296463000557985], [2.971148807493822, 48.31300970653486], [2.988224335613369, 48.31521694702949], [2.982116872173143, 48.30657886393894], [2.991087389454536, 48.2948744277076], [2.986762441802369, 48.281881845187286], [2.992303611442274, 48.276357923925495], [2.990107136247452, 48.27333462060863]]], ""type"": ""Polygon""}";514;16117.8744711;77531;Voulx;77;;Voulx;12176458.0;16117.87447107038
48.7354339366,2.1663021309;"{""coordinates"": [[[2.171682801665038, 48.714804815961685], [2.155101500254648, 48.718061618926534], [2.143858238978392, 48.72312651480234], [2.145909728032608, 48.7298603037759], [2.134979897435427, 48.73713927605367], [2.138892810800435, 48.74312203624314], [2.138958105319268, 48.746585440129884], [2.151345550726766, 48.752628542155655], [2.161767485963956, 48.75247729265489], [2.175249479828437, 48.75751815092281], [2.189517467290174, 48.75416195345185], [2.183383666311335, 48.7427870329616], [2.190237830067612, 48.73928984710273], [2.183186252260458, 48.730193182979875], [2.184788032923727, 48.72687609408565], [2.203462249301239, 48.721047684806955], [2.193479634091988, 48.718695966772586], [2.171682801665038, 48.714804815961685]]], ""type"": ""Polygon""}";518;16899.977794399998;91534;Saclay;91;;Saclay;14008682.0;16899.9777943718
48.9717990892,2.09003871824;"{""coordinates"": [[[2.070157210620773, 48.946309901645286], [2.049002092999002, 48.957097509348024], [2.048854206529894, 48.9592096969921], [2.054221235138581, 48.968973547547904], [2.07438726645577, 48.98480538809011], [2.089784163683793, 48.988025686238956], [2.127452767863035, 48.989051940351985], [2.152643349522094, 48.98610305444765], [2.166353805172909, 48.98147796216275], [2.175023434749355, 48.973246626545475], [2.17815527969416, 48.96351096838568], [2.172905175627907, 48.963861563638915], [2.166086586338498, 48.976844866200906], [2.143263033678408, 48.98570370644564], [2.122034299251281, 48.98706100160703], [2.108124304516036, 48.982291179576514], [2.087052718771236, 48.98405712073556], [2.088198795222795, 48.97714139451469], [2.086659563951732, 48.97377535935641], [2.075634133941425, 48.966172840133055], [2.075675644245096, 48.95231497975211], [2.070157210620773, 48.946309901645286]]], ""type"": ""Polygon""}";545;27582.1576938;78005;Achères;78;;Achères;9765081.0;27582.157693853187
48.8965574645,2.15393458329;"{""coordinates"": [[[2.15831434898012, 48.88060908213843], [2.144932867136533, 48.88338319059756], [2.145855525153701, 48.89364233839828], [2.135995117674065, 48.90591953185833], [2.125952172485707, 48.90766332412804], [2.13370344191007, 48.9116407198562], [2.142580713398806, 48.904491946945505], [2.161350443110866, 48.90799733182186], [2.174275675157643, 48.899066831513], [2.169348728527837, 48.8958131326222], [2.15831434898012, 48.88060908213843]]], ""type"": ""Polygon""}";548;11413.1268372;78146;Chatou;78;;Chatou;5024190.5;11413.126837289374
48.4543482078,3.05281640962;"{""coordinates"": [[[3.068145553754999, 48.430248963253696], [3.061525874606292, 48.433896120092825], [3.043854814244529, 48.4321406751544], [3.023012631749864, 48.44064810982437], [3.013769355556637, 48.45989255409642], [3.010808996583682, 48.468691112631575], [3.019467759872668, 48.470696145764165], [3.032425799293731, 48.46676200228821], [3.041306113012186, 48.47460386543701], [3.062570624530323, 48.48247512326907], [3.066614172275243, 48.48055676559581], [3.062290852900789, 48.474774634326565], [3.079347259504054, 48.46279059938437], [3.088202395692242, 48.45992356152061], [3.097484126646235, 48.46151762645408], [3.089091191774581, 48.44166947127164], [3.07540358808816, 48.438782135994536], [3.068145553754999, 48.430248963253696]]], ""type"": ""Polygon""}";554;20434.098011000002;77311;Montigny-Lencoup;77;;Montigny-Lencoup;21552960.0;20434.098010966063
48.4602932041,3.2638422634;"{""coordinates"": [[[3.275517714020058, 48.446007227392464], [3.270982596166449, 48.447637010012755], [3.256818275562658, 48.44365613325565], [3.252812652039265, 48.44580586475215], [3.239619816343382, 48.47060890959667], [3.241865210637297, 48.473465134863375], [3.251427422474213, 48.47281554376241], [3.264692271727126, 48.476718033054865], [3.272976193120034, 48.474765110559524], [3.289867035869205, 48.451280889034926], [3.275517714020058, 48.446007227392464]]], ""type"": ""Polygon""}";563;11719.846516399999;77174;Everly;77;;Everly;8553861.0;11719.846516444728
48.9082060253,2.50297448267;"{""coordinates"": [[[2.49983721841802, 48.89574288314789], [2.491198654219263, 48.91019424357252], [2.4917336814827, 48.91687826150444], [2.507299294877433, 48.9186609255663], [2.509447396464468, 48.912257801546936], [2.518786304714337, 48.91006543251449], [2.510923718752642, 48.901796021348346], [2.507639971155887, 48.89851809815028], [2.49983721841802, 48.89574288314789]]], ""type"": ""Polygon""}";585;7257.37663386;93057;Les Pavillons-sous-Bois;93;;Pavillons-sous-Bois;3023050.5;7257.376633841728
49.1338305724,2.13502924194;"{""coordinates"": [[[2.135135583712824, 49.11609406376552], [2.11421241648692, 49.12288328215005], [2.128802230846663, 49.140019573576524], [2.126082003354004, 49.142859096071064], [2.116042961287111, 49.141661863254974], [2.11200578707246, 49.14372712612782], [2.128735629635041, 49.153757774961036], [2.141707687025253, 49.14439216881239], [2.159904571670818, 49.13955736666394], [2.143412843801698, 49.1191834363456], [2.135135583712824, 49.11609406376552]]], ""type"": ""Polygon""}";596;13133.1848558;95328;Labbeville;95;;Labbeville;7527023.0;13133.184855809039
48.6370893938,2.8323243324;"{""coordinates"": [[[2.843144431949536, 48.62148637586023], [2.818308838668544, 48.62734282762909], [2.818473789033936, 48.630644245044884], [2.803325273877827, 48.639021493581815], [2.805146896342675, 48.64187587648416], [2.836591432367268, 48.651853480026304], [2.846696602821329, 48.65015788959896], [2.848517885109847, 48.64001399961028], [2.85967977552893, 48.63296664239541], [2.84693873181488, 48.62771587204235], [2.843144431949536, 48.62148637586023]]], ""type"": ""Polygon""}";597;11568.5816167;77493;Verneuil-l'Étang;77;;Verneuil-l'Etang;7724784.0;11568.581616729138
48.4846711917,2.09143210906;"{""coordinates"": [[[2.08220420342786, 48.459287508664744], [2.070364849228192, 48.46407165739946], [2.071219562612352, 48.47387581553628], [2.062219417179543, 48.4823429541764], [2.061545740814839, 48.492018020285194], [2.074033626531147, 48.50994713643324], [2.093148563374692, 48.513261287113885], [2.10712454321837, 48.50915679189424], [2.102973021621768, 48.49618859028051], [2.121197270037892, 48.490252145259916], [2.122761804265212, 48.48005259520727], [2.118104771986401, 48.47050864390552], [2.120912786328776, 48.46764152790469], [2.114782099948709, 48.46215295808064], [2.08220420342786, 48.459287508664744]]], ""type"": ""Polygon""}";600;17927.0658519;91081;Boissy-le-Sec;91;;Boissy-le-Sec;19622851.0;17927.06585194418
48.9981665392,1.69337806821;"{""coordinates"": [[[1.727270503353247, 48.98486247484484], [1.718442276019402, 48.98269102684716], [1.702551852028803, 48.989238244692785], [1.664047704508947, 48.99487719717148], [1.656069533455542, 48.99738718089917], [1.65797627080911, 49.00611403787289], [1.67057980258533, 49.0082598019121], [1.708391598531213, 49.008294961112895], [1.719248306818739, 49.00099194745768], [1.727270503353247, 48.98486247484484]]], ""type"": ""Polygon""}";636;13318.5780179;78361;Mantes-la-Jolie;78;;Mantes-la-Jolie;8979886.5;13318.578017854936
48.7733620104,2.48799310463;"{""coordinates"": [[[2.493159732460951, 48.75923652268635], [2.48476104358852, 48.75700600358836], [2.473544737890392, 48.76177796764242], [2.476455106581568, 48.7645879416146], [2.472760018362516, 48.77077762969543], [2.474862668584058, 48.787641696484506], [2.488371600221122, 48.784183659075225], [2.512509206287959, 48.78492314424205], [2.495153520703635, 48.768293064596854], [2.499748965754346, 48.76296989435587], [2.493159732460951, 48.75923652268635]]], ""type"": ""Polygon""}";645;11051.2169592;94011;Bonneuil-sur-Marne;94;;Bonneuil-sur-Marne;5858232.5;11051.216959180414
48.9225179147,2.24675160629;"{""coordinates"": [[[2.229103483277046, 48.906033353332035], [2.220399433954488, 48.92061792098344], [2.231143021098716, 48.92773792033638], [2.247595355674965, 48.93673642401929], [2.27303937214216, 48.93383585141545], [2.273314401521025, 48.926849970133624], [2.257413276511337, 48.91355962855995], [2.229103483277046, 48.906033353332035]]], ""type"": ""Polygon""}";646;11214.420690899999;92025;Colombes;92;;Colombes;7999678.0;11214.420690836496
48.8186406601,1.9840595554;"{""coordinates"": [[[1.994386896370492, 48.7991171439457], [1.986479116290322, 48.79968895112651], [1.96689848523539, 48.82179131158714], [1.97008605899946, 48.83487839014003], [1.983641156520402, 48.83353729395796], [1.995914201763329, 48.82728209619504], [2.00039300751167, 48.813936219254295], [1.996440552042251, 48.81196933578749], [1.994386896370492, 48.7991171439457]]], ""type"": ""Polygon""}";656;10370.232975600002;78165;Les Clayes-sous-Bois;78;;Clayes-sous-Bois (les);6134351.0;10370.232975648363
48.6514529209,2.99242283241;"{""coordinates"": [[[2.990351118937031, 48.63391240613221], [2.977497624402119, 48.63830919051461], [2.969912099679616, 48.65978716884148], [2.974238795693952, 48.669025753301845], [2.985932872582708, 48.66262347853879], [3.000529571696528, 48.66436928307873], [3.010237967060123, 48.66222810088654], [3.018178135037649, 48.65335831794339], [3.017320575038756, 48.64647740651071], [3.012339024296599, 48.64711666051517], [3.00318946991411, 48.63912980928284], [2.990351118937031, 48.63391240613221]]], ""type"": ""Polygon""}";667;12069.0646475;77087;La Chapelle-Iger;77;;Chapelle-Iger (la);8788145.0;12069.064647492874
48.8083782663,2.90339672322;"{""coordinates"": [[[2.869448794135079, 48.79146733086377], [2.87547776852791, 48.81473134209335], [2.893969326340846, 48.808813409570035], [2.904802224123054, 48.819416936828965], [2.917677044565318, 48.825047425365966], [2.931097911901314, 48.82159342105502], [2.932940411322897, 48.81860862452209], [2.930632298045048, 48.80303042677072], [2.899298129152196, 48.799275767063], [2.869448794135079, 48.79146733086377]]], ""type"": ""Polygon""}";671;14543.294439000001;77154;Dammartin-sur-Tigeaux;77;;Dammartin-sur-Tigeaux;9003543.5;14543.294438951734
